날짜,총거래물량,총거래물량_예측
2022-04-02,304259.0,567442.75
2022-04-03,431634.5,568413.7
2022-04-04,559010.0,582488.0
2022-04-05,681419.5,573184.2
2022-04-06,603751.0,587194.56
2022-04-07,337247.0,566354.56
2022-04-08,335260.0,576834.44
2022-04-09,296407.0,562866.06
2022-04-10,468701.5,572355.1
2022-04-11,640996.0,558555.2
2022-04-12,553833.0,580770.56
2022-04-13,417937.32,582474.44
2022-04-14,551034.0,608172.0
2022-04-15,722793.0,616835.1
2022-04-16,509345.52,636527.94
2022-04-17,548010.76,637270.8
2022-04-18,586676.0,649737.9
2022-04-19,621751.0,628767.94
2022-04-20,420652.0,644656.4
2022-04-21,533336.0,634741.06
2022-04-22,687479.4299999999,647099.56
2022-04-23,398178.16,641680.75
2022-04-24,526357.08,665553.06
2022-04-25,654536.0,669626.7
2022-04-26,540845.0,693989.1
2022-04-27,579300.0,682031.5
2022-04-28,913428.0,703204.0
2022-04-29,750987.0,693163.25
2022-04-30,503852.0,702032.6
2022-05-01,672965.0,685490.44
2022-05-02,842078.0,709686.8
2022-05-03,619523.0,690501.3
2022-05-04,647073.0,712065.94
2022-05-05,724313.0,686645.56
2022-05-06,810718.0,714979.5
2022-05-07,736261.0,704968.8
2022-05-08,871067.5,740192.3
2022-05-09,1005874.0,724625.25
2022-05-10,874959.0,741370.1
2022-05-11,869455.0,721625.8
2022-05-12,756794.0,731779.06
2022-05-13,708406.0,713646.0
2022-05-14,604514.0,723989.94
2022-05-15,516791.0,719988.56
2022-05-16,429068.0,735462.94
2022-05-17,853519.0,721489.1
2022-05-18,688872.0,722113.9
2022-05-19,651305.0,722866.5
2022-05-20,607603.0,719500.2
2022-05-21,461898.0,719077.0
